sample_id,source,split,cluster_id,target_admit,canonical_label,resolved_label,observation_id,session_id,frame_id,frame_index,tracklet_id,physical_key,join_distance,dedup_status,label_source,session_count,frame_count,support_count,dynamic_ratio,label_purity,mean_center_x,mean_center_y,mean_size_x,mean_size_y,is_forklift_like,is_infrastructure_like,cluster_session_count,cluster_frame_count,cluster_support_count,cluster_dynamic_ratio,cluster_label_purity,semantic_gate_score,mask_area_px,bbox_width,bbox_height,observation_index_path
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_005,hallway,test,cluster_0012,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_005,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,1,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_005,2022-06-15__Hallway_Straight_CCW::000001::barrier_005,0.699419,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,19803.0,0.0,0.29581010341644287,1239.6327829116801,591.5707216078372,82.0,250.0,0,1,6.0,50.0,50.0,0.0,1.0,0.29581010341644287,19803.0,82.0,250.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_006,hallway,test,cluster_0007,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_006,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,1,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_006,2022-06-15__Hallway_Straight_CCW::000001::work_table_006,0.155471,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3304.0,0.0,0.27053001523017883,288.4364406779661,352.11228813559325,129.0,41.0,0,1,7.0,65.0,65.0,0.0,0.9384615384615385,0.27053001523017883,3304.0,129.0,41.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,hallway,test,cluster_0012,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_001,2022-06-23__Hallway_Full_CW::000007::barrier_001,0.346596,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,58527.0,0.0,0.552031397819519,1045.467749927384,561.4424111948332,289.0,241.0,0,1,6.0,50.0,50.0,0.0,1.0,0.552031397819519,58527.0,289.0,241.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_002,hallway,test,cluster_0001,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_002,2022-06-23__Hallway_Full_CW::000007::barrier_002,0.15136,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,15998.0,0.0,0.42183735966682434,206.47368421052633,472.4552444055507,159.0,113.0,0,1,9.0,61.0,61.0,0.0,1.0,0.42183735966682434,15998.0,159.0,113.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,hallway,test,cluster_0007,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_003,2022-06-23__Hallway_Full_CW::000007::work_table_003,0.099334,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,5461.0,0.0,0.6368100047111511,337.24903863761216,357.77549899285845,139.0,44.0,0,1,7.0,65.0,65.0,0.0,0.9384615384615385,0.6368100047111511,5461.0,139.0,44.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_004,2022-06-23__Hallway_Full_CW::000007::forklift_004,0.32496,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,2568.0,1.0,0.41681721806526184,147.88278816199377,353.29906542056074,60.0,56.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.41681721806526184,2568.0,60.0,56.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_005,2022-06-23__Hallway_Full_CW::000007::forklift_005,0.228493,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3274.0,1.0,0.42948341369628906,50.62583995113012,367.7208307880269,117.0,37.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.42948341369628906,3274.0,117.0,37.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_006,hallway,test,cluster_0004,0,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_006,2022-06-23__Hallway_Full_CW::000007::warehouse_rack_006,0.059814,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,7584.0,0.0,0.31414633989334106,643.7911392405064,343.1127373417722,112.0,78.0,0,1,5.0,39.0,39.0,0.0,0.5897435897435898,0.31414633989334106,7584.0,112.0,78.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_007,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_007,2022-06-23__Hallway_Full_CW::000007::warehouse_rack_007,0.206678,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,20236.0,0.0,0.2761519253253937,954.8845127495553,346.82486657442183,265.0,89.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.2761519253253937,20236.0,265.0,89.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_008,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_008,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_008,2022-06-23__Hallway_Full_CW::000007::warehouse_rack_008,0.116973,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,34920.0,0.0,0.3062158524990082,921.4951030927836,332.3630011454754,355.0,118.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.3062158524990082,34920.0,355.0,118.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_001,hallway,test,cluster_0012,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_001,2022-06-23__Hallway_Straight_CCW::000007::barrier_001,0.322252,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,77846.0,0.0,0.4790368676185608,1087.7482465380367,591.0363666726614,333.0,259.0,0,1,6.0,50.0,50.0,0.0,1.0,0.4790368676185608,77846.0,333.0,259.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_002,hallway,test,cluster_0007,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_002,2022-06-23__Hallway_Straight_CCW::000007::work_table_002,0.11003,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,5105.0,0.0,0.6385878920555115,349.35122428991184,358.85759059745345,126.0,45.0,0,1,7.0,65.0,65.0,0.0,0.9384615384615385,0.6385878920555115,5105.0,126.0,45.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_003,hallway,test,cluster_0001,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_003,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_003,2022-06-23__Hallway_Straight_CCW::000007::barrier_003,0.248944,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,17878.0,0.0,0.37972623109817505,181.9433941156729,480.77268150799864,167.0,120.0,0,1,9.0,61.0,61.0,0.0,1.0,0.37972623109817505,17878.0,167.0,120.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_004,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_004,2022-06-23__Hallway_Straight_CCW::000007::warehouse_rack_004,0.066046,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,36456.0,0.0,0.38675200939178467,934.9539170506912,333.44113451832345,350.0,119.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.38675200939178467,36456.0,350.0,119.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_005,2022-06-23__Hallway_Straight_CCW::000007::forklift_005,0.145709,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,7583.0,1.0,0.3642922341823578,53.82790452327575,349.3845443755769,131.0,93.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.3642922341823578,7583.0,131.0,93.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_006,hallway,test,cluster_0004,0,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_006,2022-06-23__Hallway_Straight_CCW::000007::warehouse_rack_006,0.047293,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,8545.0,0.0,0.3007708191871643,652.3812755997659,342.462960795787,121.0,82.0,0,1,5.0,39.0,39.0,0.0,0.5897435897435898,0.3007708191871643,8545.0,121.0,82.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_007,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_007,2022-06-23__Hallway_Straight_CCW::000007::forklift_007,0.361497,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,2644.0,1.0,0.34850457310676575,157.27950075642966,353.88161875945536,57.0,54.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.34850457310676575,2644.0,57.0,54.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_001,hallway,test,cluster_0012,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_001,2022-06-23__Hallway_Straight_CW::000007::barrier_001,0.132538,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,51277.0,0.0,0.42135006189346313,1160.9318797901594,560.7971995241531,242.0,236.0,0,1,6.0,50.0,50.0,0.0,1.0,0.42135006189346313,51277.0,242.0,236.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_002,hallway,test,cluster_0001,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_002,2022-06-23__Hallway_Straight_CW::000007::barrier_002,0.217636,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,13643.0,0.0,0.4140094518661499,310.0891299567544,465.35549365975226,141.0,107.0,0,1,9.0,61.0,61.0,0.0,1.0,0.4140094518661499,13643.0,141.0,107.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_003,2022-06-23__Hallway_Straight_CW::000007::forklift_003,0.26871,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,9926.0,1.0,0.4322502613067627,70.92645577271811,330.23624823695343,183.0,157.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.4322502613067627,9926.0,183.0,157.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_004,hallway,test,cluster_0007,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_004,2022-06-23__Hallway_Straight_CW::000007::work_table_004,0.250153,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3801.0,0.0,0.517707884311676,397.3943699026572,355.7329650092081,98.0,43.0,0,1,7.0,65.0,65.0,0.0,0.9384615384615385,0.517707884311676,3801.0,98.0,43.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_005,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_005,2022-06-23__Hallway_Straight_CW::000007::forklift_005,0.204627,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,6871.0,1.0,0.39442169666290283,87.56309125309271,352.67020812108865,194.0,90.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.39442169666290283,6871.0,194.0,90.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_006,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_006,2022-06-23__Hallway_Straight_CW::000007::warehouse_rack_006,0.157094,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,38197.0,0.0,0.4116958677768707,976.7421001649344,331.9305966437155,368.0,119.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.4116958677768707,38197.0,368.0,119.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_008,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_008,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_008,2022-06-23__Hallway_Straight_CW::000007::fork_008,0.242288,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,4582.0,1.0,0.2615351676940918,93.22435617634221,366.6147970318638,174.0,33.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.2615351676940918,4582.0,174.0,33.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1_000007_001,hallway,test,cluster_0015,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1_000007_001,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1_001,2022-10-12__Hallway_Full_CW_Run_1::000007::barrier_001,0.098815,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3060.0,0.0,0.31728196144104004,534.5143790849673,383.01437908496735,221.0,25.0,0,1,2.0,16.0,16.0,0.0,1.0,0.31728196144104004,3060.0,221.0,25.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_1/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,hallway,test,cluster_0012,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_001,2022-10-12__Hallway_Full_CW_Run_2::000007::barrier_001,0.346596,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,58527.0,0.0,0.552031397819519,1045.467749927384,561.4424111948332,289.0,241.0,0,1,6.0,50.0,50.0,0.0,1.0,0.552031397819519,58527.0,289.0,241.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_002,hallway,test,cluster_0001,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_002,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_002,2022-10-12__Hallway_Full_CW_Run_2::000007::barrier_002,0.15136,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,15998.0,0.0,0.42183735966682434,206.47368421052633,472.4552444055507,159.0,113.0,0,1,9.0,61.0,61.0,0.0,1.0,0.42183735966682434,15998.0,159.0,113.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,hallway,test,cluster_0007,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_003,2022-10-12__Hallway_Full_CW_Run_2::000007::work_table_003,0.099334,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,5461.0,0.0,0.6368100047111511,337.24903863761216,357.77549899285845,139.0,44.0,0,1,7.0,65.0,65.0,0.0,0.9384615384615385,0.6368100047111511,5461.0,139.0,44.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_004,2022-10-12__Hallway_Full_CW_Run_2::000007::forklift_004,0.32496,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,2568.0,1.0,0.41681721806526184,147.88278816199377,353.29906542056074,60.0,56.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.41681721806526184,2568.0,60.0,56.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
